pause_sec,log_pause,rms_before,rms_after,rms_ratio,energy_slope,rate_before,rate_after,rate_delta,last_segment_dur,segment_dur_ratio,vowel_energy_ratio,word_dur_ratio,n_segments,segment_variability,spectral_flux,pitch_mean,pitch_drop,voiced_fraction,y,source
0.0,-4.60517,0.0817311,0.066496,1.22909,0.00541027,2.5,7.5,5.0,0.2,1.37931,3.00722,1.37931,2,0.0777817,0.0208301,102.096,3.64126,0.631579,0,avito_dev_director
0.041,-2.97593,0.0504334,0.0413868,1.21856,0.0012688,5.0,5.0,0.0,0.12,1.5,2.26706,1.5,3,0.0458258,0.0188962,119.188,-45.8534,0.263158,1,avito_dev_director
0.0,-4.60517,0.0516049,0.0302955,1.70333,-0.00106751,7.5,2.5,-5.0,0.05,0.769231,1.87817,0.769231,4,0.0465475,0.0157945,175.935,-0.884079,0.421053,0,avito_dev_director
0.03,-3.21888,0.0317154,0.0641406,0.494459,-0.000105486,5.0,5.0,0.0,0.05,0.625,1.92354,0.625,3,0.03,0.010385,174.384,82.9113,0.368421,0,avito_dev_director
0.0,-4.60517,0.0654,0.0618475,1.05742,-0.00447316,2.5,5.0,2.5,0.27,1.86207,2.05307,1.86207,2,0.176777,0.0117936,104.236,0.0,0.105263,0,avito_dev_director
0.0,-4.60517,0.0427585,0.0769566,0.555611,-0.00257905,5.0,5.0,0.0,0.05,0.333333,1.93327,0.333333,2,0.141421,0.0082533,0.0,0.0,0.0,0,avito_dev_director
0.08,-2.40795,0.0783452,0.0287563,2.72436,-0.0017446,5.0,10.0,5.0,0.08,0.842105,1.31249,0.842105,2,0.0212132,0.0135134,100.134,-0.619164,0.263158,0,avito_dev_director
0.22,-1.46968,0.0287563,0.0863292,0.333096,0.00010271,2.5,2.5,0.0,0.18,1.24138,2.8896,1.24138,2,0.0494975,0.00740357,0.0,0.0,0.0,0,avito_dev_director
0.0,-4.60517,0.0925684,0.0653106,1.41733,-0.00974174,5.0,12.5,7.5,0.26,1.92593,1.50467,1.92593,2,0.176777,0.0172059,171.166,0.0,0.210526,0,avito_dev_director
0.0,-4.60517,0.0660011,0.0380751,1.7334,0.00160106,2.5,10.0,7.5,0.04,0.296296,1.43262,0.296296,2,0.13435,0.0167431,121.625,67.2234,0.210526,0,avito_dev_director
0.0,-4.60517,0.064945,0.0124353,5.22221,-6.57398e-05,2.5,10.0,7.5,0.11,0.956522,1.75617,0.956522,2,0.00707107,0.0137188,110.151,-7.61668,0.526316,0,avito_dev_director
0.06,-2.65926,0.0738117,0.0925661,0.797386,-0.00831152,5.0,5.0,0.0,0.05,0.517241,2.42088,0.517241,3,0.107858,0.0108689,98.1645,0.0,0.315789,1,avito_dev_director
0.0,-4.60517,0.0933937,0.0893751,1.04495,0.00447197,5.0,5.0,0.0,0.2,2.30769,2.50922,2.30769,3,0.100167,0.0171427,100.776,0.0,0.315789,0,avito_dev_director
0.0,-4.60517,0.101364,0.08393,1.2077,-0.00364842,2.5,2.5,0.0,0.29,1.0,2.16273,1.0,1,0.0,0.0157633,100.253,2.09184,0.526316,0,avito_dev_director
0.45,-0.776529,0.0671042,0.0843513,0.795524,-0.00175484,5.0,5.0,0.0,0.06,0.571429,1.42772,0.571429,2,0.0636396,0.0190079,381.818,0.0,0.105263,0,avito_dev_director
0.0,-4.60517,0.0527497,0.101235,0.521056,0.00218681,5.0,7.5,2.5,0.04,0.545455,2.03912,0.545455,3,0.057735,0.00862606,140.368,-21.0146,0.578947,0,avito_dev_director
0.0,-4.60517,0.169464,0.0676689,2.50428,0.00434532,7.5,7.5,0.0,0.02,0.4,1.53749,0.4,3,0.0519615,0.0524883,194.883,-21.3629,0.473684,0,avito_dev_director
0.0,-4.60517,0.125533,0.080682,1.55588,-0.008588,10.0,7.5,-2.5,0.04,0.833333,1.90182,0.833333,5,0.0637966,0.0340622,242.166,-173.235,0.210526,0,avito_dev_director
0.0,-4.60517,0.134052,0.0604489,2.21758,-0.00697488,10.0,7.5,-2.5,0.06,1.07143,2.15636,1.07143,5,0.0512835,0.030054,148.866,0.0,0.473684,1,avito_dev_director
0.07,-2.52573,0.0714226,0.161295,0.442804,0.000966702,7.5,7.5,0.0,0.06,0.642857,2.05585,0.642857,3,0.104083,0.028112,124.038,0.0,0.105263,0,avito_dev_director
0.0,-4.60517,0.140323,0.125216,1.12064,0.0118806,7.5,10.0,2.5,0.13,2.08,1.94541,2.08,4,0.0478714,0.0283617,117.845,0.0,0.526316,0,avito_dev_director
0.11,-2.12026,0.156268,0.0773611,2.01996,0.00900496,7.5,10.0,2.5,0.16,2.66667,1.49705,2.66667,4,0.0707107,0.0244929,117.473,3.68246,0.684211,0,avito_dev_director
0.0,-4.60517,0.0738416,0.128218,0.575901,0.000604711,5.0,7.5,2.5,0.06,0.62069,1.39458,0.62069,3,0.109697,0.0268874,116.365,0.0,0.105263,0,avito_dev_director
0.03,-3.21888,0.12535,0.0870979,1.43917,0.0020505,10.0,7.5,-2.5,0.13,2.0,2.22584,2.0,4,0.0493288,0.0408892,148.333,-9.81511,0.421053,1,avito_dev_director
0.0,-4.60517,0.156251,0.265804,0.587838,0.00979158,5.0,0.0,-5.0,0.17,1.88889,1.94152,1.88889,3,0.069282,0.0417595,157.478,-75.9973,0.526316,0,avito_dev_director
0.0,-4.60517,0.105195,0.0952119,1.10484,-0.0062004,2.5,7.5,5.0,0.01,0.0909091,1.38417,0.0909091,2,0.141421,0.0248504,131.332,-48.3779,0.315789,0,avito_dev_director
0.0,-4.60517,0.07804,0.0623757,1.25111,-0.00187389,5.0,7.5,2.5,0.04,0.444444,1.96084,0.444444,3,0.104403,0.0188577,149.012,-6.10262,0.736842,1,avito_dev_director
0.0,-4.60517,0.0620002,0.137059,0.452357,-0.00142369,7.5,5.0,-2.5,0.03,0.461538,1.86294,0.461538,4,0.0472582,0.0172675,167.248,-164.788,0.473684,0,avito_dev_director
0.03,-3.21888,0.122062,0.157401,0.775483,0.00606114,5.0,15.0,10.0,0.2,1.48148,2.1737,1.48148,2,0.0919239,0.0214708,153.604,-15.9445,0.526316,0,avito_dev_director
0.0,-4.60517,0.219594,0.126851,1.73111,0.00745988,15.0,10.0,-5.0,0.03,1.2,1.31992,1.2,6,0.0151657,0.0749804,191.505,-7.00125,0.631579,0,avito_dev_director
0.12,-2.04022,0.223616,0.129122,1.73181,-0.000686334,17.5,10.0,-7.5,0.01,0.411765,1.34918,0.411765,7,0.0161835,0.0627923,198.367,-31.1883,0.684211,0,avito_dev_director
0.0,-4.60517,0.143165,0.0984682,1.45391,0.00594549,5.0,5.0,0.0,0.01,0.181818,1.12296,0.181818,2,0.0636396,0.0221675,118.514,-13.3384,0.526316,1,avito_dev_director
0.0,-4.60517,0.100286,0.0382271,2.62337,-0.000464353,7.5,7.5,0.0,0.04,0.545455,1.27185,0.545455,3,0.057735,0.0303128,126.533,-139.558,0.368421,1,avito_dev_director
0.08,-2.40795,0.0945672,0.0967009,0.977925,-0.00937704,5.0,12.5,7.5,0.05,0.625,1.36108,0.625,3,0.0519615,0.0212499,151.997,0.0,0.157895,1,avito_dev_director
0.03,-3.21888,0.0593394,0.126421,0.469374,0.00216534,5.0,12.5,7.5,0.09,0.964286,2.45432,0.964286,3,0.0251661,0.0190992,0.0,0.0,0.0,0,avito_dev_director
0.0,-4.60517,0.121298,0.0879195,1.37963,0.00580697,7.5,12.5,5.0,0.1,1.07143,2.32163,1.07143,3,0.0208167,0.030314,106.773,0.0,0.421053,0,avito_dev_director
0.0,-4.60517,0.100119,0.078281,1.27896,0.00782055,12.5,0.0,-12.5,0.08,1.65517,1.7316,1.65517,6,0.0397073,0.0285233,114.012,0.0,0.263158,0,avito_dev_director
0.05,-2.81341,0.0793482,0.0508279,1.56108,-0.00153457,2.5,7.5,5.0,0.06,1.0,1.18907,1.0,1,0.0,0.0102055,105.087,-9.42315,0.894737,1,avito_dev_director
0.55,-0.579818,0.0861357,0.10953,0.786403,-0.00965819,7.5,7.5,0.0,0.03,0.346154,1.86434,0.346154,3,0.106927,0.0112379,114.062,2.71933,0.315789,1,avito_dev_director
0.0,-4.60517,0.110807,0.0575613,1.925,-0.00288971,5.0,12.5,7.5,0.3,1.93548,1.68468,1.93548,2,0.205061,0.00754247,101.973,2.04219,0.842105,0,avito_dev_director
0.0,-4.60517,0.0914053,0.113544,0.805012,0.00140069,12.5,5.0,-7.5,0.02,0.5,2.29678,0.5,6,0.0296648,0.033136,130.081,0.0,0.0526316,0,avito_dev_director
0.0,-4.60517,0.0804065,0.11324,0.71005,-0.002041,5.0,2.5,-2.5,0.13,1.0,1.81875,1.0,2,0.0,0.0177044,101.363,3.12957,0.473684,0,avito_dev_director
0.35,-1.02165,0.0469467,0.086537,0.542497,-0.000637451,5.0,2.5,-2.5,0.11,0.758621,2.8853,0.758621,2,0.0494975,0.0171979,211.078,-283.382,0.315789,1,avito_dev_director
1.52,0.425268,0.0866393,0.128133,0.676163,-0.00585579,5.0,15.0,10.0,0.21,2.25,1.66301,2.25,3,0.104083,0.0176838,147.445,0.0,0.105263,0,avito_dev_director
0.0,-4.60517,0.1149,0.133695,0.859407,0.00866702,7.5,10.0,2.5,0.23,2.55556,3.8813,2.55556,3,0.121244,0.0252653,126.984,0.0,0.0526316,0,avito_dev_director
0.03,-3.21888,0.135908,0.14339,0.947815,-0.000813818,5.0,10.0,5.0,0.26,1.85714,1.98139,1.85714,2,0.169706,0.0435992,206.855,-135.112,0.263158,0,avito_dev_director
3.949,1.37599,0.143518,0.165868,0.865249,0.00522244,10.0,5.0,-5.0,0.09,2.25,1.68112,2.25,5,0.0339116,0.039446,314.66,-131.259,0.210526,0,avito_dev_director
0.75,-0.274437,0.123908,0.101951,1.21536,-0.000495541,7.5,7.5,0.0,0.01,0.176471,1.34065,0.176471,3,0.0723418,0.0233334,103.353,2.50485,0.315789,0,avito_dev_director
0.38,-0.941609,0.0467333,0.155838,0.299883,0.0054281,2.5,7.5,5.0,0.11,0.916667,3.25656,0.916667,2,0.0141421,0.00653529,0.0,0.0,0.0,0,avito_dev_director
0.0,-4.60517,0.155859,0.124554,1.25133,0.0113369,2.5,12.5,10.0,0.1,0.8,1.42388,0.8,2,0.0353553,0.0255732,109.007,0.0,0.263158,0,avito_dev_director
0.0,-4.60517,0.078262,0.0505317,1.54874,0.00322462,12.5,5.0,-7.5,0.04,0.833333,2.21727,0.833333,5,0.0526308,0.0288855,0.0,0.0,0.0,0,avito_dev_director
1.101,0.10526,0.0810316,0.197897,0.40946,0.00210432,12.5,7.5,-5.0,0.02,0.4,2.24553,0.4,5,0.0509902,0.0293659,0.0,0.0,0.0,0,avito_dev_director
1.1,0.10436,0.101232,0.160293,0.631541,0.00359824,12.5,7.5,-5.0,0.05,0.961538,1.88655,0.961538,5,0.0414729,0.039694,268.999,0.0,0.315789,0,avito_dev_director
0.05,-2.81341,0.156896,0.148392,1.0573,0.00394626,2.5,7.5,5.0,0.3,1.0,1.59826,1.0,1,0.0,0.0335211,110.571,0.0,0.315789,0,avito_dev_director
0.0,-4.60517,0.165763,0.142186,1.1658,0.00259848,5.0,10.0,5.0,0.01,1.0,1.01302,1.0,2,0.0,0.0309663,108.009,10.2488,0.421053,0,avito_dev_director
0.0,-4.60517,0.147137,0.107975,1.36268,-0.00432261,15.0,7.5,-7.5,0.01,0.545455,1.19468,0.545455,6,0.0204124,0.0459307,108.548,-24.6776,0.157895,0,avito_dev_director
0.0,-4.60517,0.0968201,0.0950141,1.019,-0.00327489,12.5,10.0,-2.5,0.02,0.631579,1.42004,0.631579,6,0.0213698,0.0278632,190.476,0.0,0.0526316,0,avito_dev_director
0.0,-4.60517,0.093306,0.152958,0.610008,-0.00720295,10.0,5.0,-5.0,0.01,0.173913,1.97735,0.173913,4,0.0457347,0.0369237,102.903,0.0,0.105263,0,avito_dev_director
0.16,-1.77196,0.10466,0.104618,1.0004,-0.0081213,2.5,7.5,5.0,0.29,1.0,1.75857,1.0,1,0.0,0.0133829,114.12,-46.0479,0.526316,1,avito_dev_director
0.0,-4.60517,0.10337,0.129347,0.799166,0.00885307,5.0,5.0,0.0,0.09,1.08,2.46384,1.08,3,0.0057735,0.0227288,129.031,37.681,0.421053,0,avito_dev_director
0.0,-4.60517,0.124535,0.129873,0.958889,0.000596464,5.0,5.0,0.0,0.09,1.03846,2.40543,1.03846,3,0.0351188,0.0336657,107.299,3.09863,0.210526,0,avito_dev_director
0.0,-4.60517,0.140838,0.140224,1.00437,-0.00843276,2.5,7.5,5.0,0.16,1.45455,1.34748,1.45455,2,0.0707107,0.011172,103.206,2.48475,0.842105,0,avito_dev_director
0.0,-4.60517,0.117228,0.0583058,2.01054,-0.00549025,7.5,5.0,-2.5,0.02,0.4,1.23862,0.4,3,0.0264575,0.0345667,0.0,0.0,0.0,0,avito_dev_director
0.06,-2.65926,0.0677623,0.111397,0.608292,-0.00447486,5.0,7.5,2.5,0.15,1.66667,3.21794,1.66667,3,0.052915,0.0231704,104.756,0.0,0.210526,0,avito_dev_director
0.0,-4.60517,0.0877272,0.0815303,1.07599,2.58135e-05,7.5,5.0,-2.5,0.09,1.28571,1.44384,1.28571,3,0.043589,0.0187654,96.1883,-2.36647,0.421053,0,avito_dev_director
0.0,-4.60517,0.108639,0.0962754,1.12841,0.00296612,5.0,2.5,-2.5,0.15,1.73077,1.44914,1.73077,3,0.0650641,0.0236714,98.0076,0.217918,0.368421,0,avito_dev_director
0.0,-4.60517,0.112048,0.112637,0.994758,-0.00327048,5.0,2.5,-2.5,0.22,2.53846,1.57042,2.53846,3,0.11547,0.0167394,109.173,-23.6826,0.526316,0,avito_dev_director
0.0,-4.60517,0.100292,0.0740446,1.35446,0.0031497,5.0,7.5,2.5,0.02,1.0,1.02557,1.0,2,0.0,0.0188696,108.142,20.123,0.578947,0,avito_dev_director
0.39,-0.916291,0.109742,0.0691426,1.58716,3.76293e-05,0.0,7.5,7.5,0.01,1.0,1.0,1.0,40,0.0,0.0162373,99.0557,-1.62691,0.631579,0,avito_dev_director
0.1,-2.20727,0.149081,0.0776304,1.92037,-0.00798107,7.5,15.0,7.5,0.14,2.1,1.46801,2.1,3,0.0635085,0.0255813,161.962,-16.2755,0.894737,1,avito_dev_director
0.0,-4.60517,0.118949,0.0609894,1.95029,0.00316413,5.0,5.0,0.0,0.25,2.58621,2.201,2.58621,3,0.133167,0.0220023,106.976,-15.5119,0.368421,0,avito_dev_director
0.0,-4.60517,0.0439104,0.029695,1.47866,0.00238747,5.0,15.0,10.0,0.16,1.54839,2.88409,1.54839,3,0.0602771,0.0084062,151.718,66.7842,0.263158,0,avito_dev_director
0.0,-4.60517,0.0541156,0.108396,0.499235,0.00090189,17.5,10.0,-7.5,0.07,2.8,1.77746,2.8,8,0.0277746,0.0115018,95.2381,0.0,0.105263,0,avito_dev_director
0.0,-4.60517,0.0887436,0.0735775,1.20611,-0.00687293,10.0,10.0,0.0,0.02,0.333333,1.67052,0.333333,4,0.0559762,0.00948282,110.48,-14.2124,0.578947,0,avito_dev_director
0.55,-0.579818,0.0150331,0.0880415,0.170748,-0.000169764,5.0,12.5,7.5,0.01,0.166667,2.31574,0.166667,3,0.043589,0.00322153,0.0,0.0,0.0,0,avito_dev_director
0.05,-2.81341,0.118652,0.0445563,2.66291,0.00448555,5.0,5.0,0.0,0.11,1.26923,1.94814,1.26923,3,0.0321455,0.0457194,135.966,0.0,0.210526,1,avito_dev_director
0.0,-4.60517,0.0427439,0.0151666,2.81811,0.00327586,7.5,2.5,-5.0,0.13,1.5,2.64052,1.5,3,0.0585946,0.00578018,94.9197,0.0,0.526316,0,avito_dev_director
0.13,-1.96611,0.0445563,0.107083,0.416088,-0.000364364,5.0,7.5,2.5,0.16,1.18519,2.67047,1.18519,2,0.0353553,0.00669172,94.8974,1.71303,0.578947,0,avito_dev_director
0.03,-3.21888,0.0606492,0.10816,0.560729,-0.00420144,7.5,5.0,-2.5,0.03,0.310345,2.22494,0.310345,3,0.133167,0.016174,160.0,0.0,0.0526316,0,avito_dev_director
0.489,-0.695149,0.102998,0.0909414,1.13256,-0.000361247,5.0,12.5,7.5,0.24,2.48276,1.86654,2.48276,3,0.124231,0.0117448,106.286,-9.86616,0.842105,0,avito_dev_director
0.12,-2.04022,0.0421507,0.0436005,0.966725,-0.00403949,0.0,5.0,5.0,0.23,1.0,1.19662,1.0,1,0.0,0.00614781,116.103,-30.0588,0.578947,1,avito_dev_director
0.0,-4.60517,0.0569662,0.148246,0.384264,0.0032374,5.0,5.0,0.0,0.12,0.857143,2.13422,0.857143,2,0.0282843,0.016016,193.73,185.116,0.421053,0,avito_dev_director
0.0,-4.60517,0.0274795,0.0808984,0.339675,-0.000503323,7.5,10.0,2.5,0.02,0.307692,3.39083,0.307692,4,0.0465475,0.00971077,0.0,0.0,0.0,0,avito_dev_director
0.0,-4.60517,0.0638407,0.0974616,0.655028,0.00320596,17.5,10.0,-7.5,0.03,1.0,3.58956,1.0,8,0.0220389,0.0191244,108.621,0.0,0.368421,0,avito_dev_director
0.11,-2.12026,0.107458,0.0461825,2.32676,0.00158847,15.0,10.0,-5.0,0.01,0.272727,2.60649,0.272727,6,0.0273252,0.0463197,103.226,0.0,0.0526316,0,avito_dev_director
0.0,-4.60517,0.0584153,0.0696236,0.839004,0.00394575,7.5,7.5,0.0,0.17,2.51852,2.47433,2.51852,4,0.0713559,0.0194112,97.4347,-2.92875,0.210526,0,avito_dev_director
0.11,-2.12026,0.0767832,0.0939046,0.817664,0.000731012,10.0,5.0,-5.0,0.06,1.15385,2.23268,1.15385,5,0.0694262,0.0240665,131.967,-84.5005,0.263158,0,avito_dev_director
0.0,-4.60517,0.0950244,0.217468,0.436957,0.00285467,7.5,0.0,-7.5,0.08,1.28,1.80927,1.28,4,0.0170783,0.0206005,95.0097,-0.34259,0.473684,0,avito_dev_director
0.0,-4.60517,0.181986,0.224685,0.809958,0.00971051,7.5,0.0,-7.5,0.09,2.0,1.65514,2.0,4,0.0412311,0.0302309,174.593,-113.364,0.526316,0,avito_dev_director
0.041,-2.97593,0.180826,0.184262,0.981348,-0.000340401,0.0,10.0,10.0,0.01,1.0,1.0,1.0,40,0.0,0.0308717,233.212,164.949,0.578947,0,avito_dev_director
0.0,-4.60517,0.126789,0.0917064,1.38254,0.004877,10.0,7.5,-2.5,0.04,0.909091,1.57499,0.909091,5,0.0497996,0.0554755,168.198,-7.27429,0.526316,0,avito_dev_director
0.0,-4.60517,0.125643,0.184628,0.680514,-0.00138409,12.5,10.0,-2.5,0.06,1.56522,2.134,1.56522,6,0.0183485,0.0445651,167.547,2.52412,0.526316,0,avito_dev_director
0.0,-4.60517,0.186159,0.180546,1.03108,0.00354552,10.0,10.0,0.0,0.01,0.235294,1.59771,0.235294,4,0.0471699,0.0312575,174.366,-20.6866,0.947368,0,avito_dev_director
0.0,-4.60517,0.19591,0.135556,1.44521,-0.00311658,12.5,10.0,-2.5,0.02,0.555556,1.53829,0.555556,5,0.0343511,0.0398346,177.186,14.576,0.789474,0,avito_dev_director
0.15,-1.83258,0.180546,0.217681,0.829404,-0.00606824,10.0,10.0,0.0,0.01,0.4,1.26471,0.4,4,0.0191485,0.0361298,163.49,10.5294,0.842105,1,avito_dev_director
0.24,-1.38629,0.174839,0.234969,0.744089,0.0178281,10.0,2.5,-7.5,0.09,1.60714,1.68381,1.60714,5,0.0572713,0.0312158,170.036,0.0,0.473684,0,avito_dev_director
0.0,-4.60517,0.156416,0.116635,1.34106,-0.0102357,2.5,7.5,5.0,0.01,1.0,1.0,1.0,1,0.0,0.0264712,151.662,0.0,0.315789,0,avito_dev_director
0.069,-2.53831,0.0859551,0.044122,1.94808,-0.00128466,5.0,10.0,5.0,0.04,0.428571,1.66671,0.428571,3,0.0757188,0.0336562,312.253,1.01334,0.578947,0,avito_dev_director
0.0,-4.60517,0.122451,0.0837891,1.4614,0.000487471,5.0,2.5,-2.5,0.17,1.75862,2.15344,1.75862,3,0.064291,0.0339465,192.58,98.9514,0.684211,0,avito_dev_director
0.33,-1.07881,0.125388,0.226975,0.552426,-0.00877168,5.0,5.0,0.0,0.22,1.69231,1.58714,1.69231,2,0.127279,0.0163388,153.831,7.22459,0.789474,0,avito_dev_director
0.03,-3.21888,0.163847,0.172282,0.951036,-0.0173217,2.5,2.5,0.0,0.27,1.8,2.50155,1.8,2,0.169706,0.0308192,163.035,-3.92726,0.578947,0,avito_dev_director
0.13,-1.96611,0.176099,0.174157,1.01114,-0.00659851,2.5,5.0,2.5,0.3,1.0,1.8516,1.0,1,0.0,0.0405563,230.857,-2.86771,0.736842,1,avito_dev_director
0.0,-4.60517,0.185376,0.0836065,2.21721,-0.00844685,0.0,7.5,7.5,0.01,1.0,1.0,1.0,40,0.0,0.0219844,165.09,10.9575,1.0,0,avito_dev_director
0.0,-4.60517,0.259111,0.158744,1.63225,-0.00770763,5.0,5.0,0.0,0.27,1.86207,1.60407,1.86207,2,0.176777,0.0204694,174.769,-10.4917,1.0,1,avito_dev_director
0.0,-4.60517,0.167104,0.119887,1.39384,-0.00151223,5.0,7.5,2.5,0.04,1.33333,1.04756,1.33333,2,0.0141421,0.0218983,173.307,22.9033,1.0,1,avito_dev_director
0.96,-0.0304592,0.103487,0.158691,0.652124,-0.00622965,2.5,7.5,5.0,0.02,0.8,1.07072,0.8,2,0.00707107,0.0202381,158.596,-32.7865,0.789474,1,avito_dev_director
0.0,-4.60517,0.0871205,0.16957,0.513769,0.00688299,5.0,7.5,2.5,0.1,1.0,2.59448,1.0,3,0.09,0.0239298,157.685,0.0,0.210526,0,avito_dev_director
0.0,-4.60517,0.165268,0.116582,1.4176,-0.00579891,7.5,15.0,7.5,0.04,0.545455,1.35896,0.545455,3,0.0493288,0.0424156,0.0,0.0,0.0,1,avito_dev_director
0.0,-4.60517,0.112011,0.0754075,1.48539,-0.00860797,10.0,7.5,-2.5,0.04,0.769231,1.91746,0.769231,5,0.0460435,0.0266653,108.706,7.21501,0.157895,0,avito_dev_director
0.0,-4.60517,0.0910925,0.034827,2.61549,-0.0044744,2.5,5.0,2.5,0.03,1.2,1.3396,1.2,2,0.00707107,0.0208689,155.614,-68.1779,0.473684,0,avito_dev_director
0.0,-4.60517,0.034827,0.0578106,0.602423,-0.00149212,5.0,2.5,-2.5,0.06,0.75,1.68815,0.75,3,0.0818535,0.00849085,146.801,0.0,0.105263,0,avito_dev_director
0.24,-1.38629,0.110085,0.0730909,1.50611,0.00840288,5.0,5.0,0.0,0.04,1.6,1.42578,1.6,2,0.0212132,0.0237466,129.032,0.0,0.0526316,0,avito_dev_director
0.0,-4.60517,0.0864438,0.0667946,1.29415,-0.000100285,2.5,7.5,5.0,0.25,1.85185,1.30368,1.85185,2,0.162635,0.0043832,98.6799,-0.463127,1.0,0,avito_dev_director
0.0,-4.60517,0.0692123,0.106784,0.648144,-0.00476354,2.5,10.0,7.5,0.27,1.0,1.25939,1.0,1,0.0,0.00654391,117.901,-46.805,0.789474,0,avito_dev_director
0.0,-4.60517,0.0687023,0.138552,0.495856,0.00255424,2.5,12.5,10.0,0.05,0.357143,1.93938,0.357143,2,0.127279,0.0219362,156.586,-4.09683,0.315789,0,avito_dev_director
0.0,-4.60517,0.135554,0.110695,1.22456,0.00550727,7.5,7.5,0.0,0.08,1.28,1.93652,1.28,4,0.0275379,0.0426877,211.344,0.0,0.315789,0,avito_dev_director
0.0,-4.60517,0.149797,0.0867615,1.72652,-0.00526704,12.5,5.0,-7.5,0.01,0.333333,1.21863,0.333333,5,0.0308221,0.0296696,169.582,-1.79665,0.684211,0,avito_dev_director
0.0,-4.60517,0.0984711,0.095499,1.03111,0.00717864,5.0,2.5,-2.5,0.03,0.409091,1.53832,0.409091,3,0.0450925,0.0219893,169.313,18.5467,0.736842,0,avito_dev_director
0.539,-0.599657,0.0472929,0.0254425,1.85874,-0.00416779,5.0,7.5,2.5,0.01,0.0833333,1.35926,0.0833333,2,0.155563,0.0110644,180.208,24.7894,0.210526,0,avito_dev_director
0.0,-4.60517,0.156044,0.163897,0.952081,0.0041548,7.5,5.0,-2.5,0.13,1.34483,1.83318,1.34483,3,0.0416333,0.0326636,118.151,0.0,0.421053,0,avito_dev_director
0.0,-4.60517,0.192388,0.0679803,2.83002,-0.00136323,2.5,7.5,5.0,0.01,1.0,1.0,1.0,1,0.0,0.0294718,129.821,-14.0279,0.789474,0,avito_dev_director
0.0,-4.60517,0.0998939,0.0889024,1.12362,-0.0040956,2.5,7.5,5.0,0.03,0.222222,1.32374,0.222222,2,0.148492,0.0297015,0.0,0.0,0.0,0,avito_dev_director
0.0,-4.60517,0.09719,0.0520707,1.86647,0.00462051,5.0,7.5,2.5,0.03,1.2,1.10124,1.2,2,0.00707107,0.014815,103.095,-12.7255,0.631579,1,avito_dev_director
0.0,-4.60517,0.0519852,0.0988746,0.525764,0.00291371,2.5,7.5,5.0,0.11,0.733333,1.97195,0.733333,2,0.0565685,0.0140608,104.525,9.44387,0.526316,0,avito_dev_director
0.091,-2.29263,0.0988812,0.119883,0.82481,-0.00249594,7.5,0.0,-7.5,0.12,1.44,2.05206,1.44,3,0.0550757,0.0190228,126.164,44.5225,0.526316,0,avito_dev_director
0.84,-0.162519,0.109571,0.109504,1.00061,-0.00803127,5.0,10.0,5.0,0.23,2.55556,1.52451,2.55556,3,0.121244,0.0101003,98.7692,1.21938,0.105263,1,avito_dev_director
0.0,-4.60517,0.0650846,0.0827064,0.786926,-0.000603857,5.0,5.0,0.0,0.03,0.375,1.36555,0.375,3,0.0953939,0.0217046,0.0,0.0,0.0,0,avito_dev_director
0.0,-4.60517,0.0909052,0.0449615,2.0218,0.00683396,7.5,7.5,0.0,0.04,0.727273,1.93779,0.727273,4,0.043589,0.0388602,0.0,0.0,0.0,0,avito_dev_director
0.0,-4.60517,0.0925272,0.0583454,1.58583,0.00320911,7.5,7.5,0.0,0.04,0.761905,2.01282,0.761905,4,0.0262996,0.038291,0.0,0.0,0.0,0,avito_dev_director
0.04,-2.99573,0.059945,0.100405,0.597027,0.00340505,10.0,7.5,-2.5,0.11,1.76,2.98631,1.76,4,0.0330404,0.0141121,97.8621,0.396606,0.210526,0,avito_dev_director
0.0,-4.60517,0.0622573,0.0991724,0.627762,-0.00355108,7.5,5.0,-2.5,0.01,0.142857,3.56882,0.142857,4,0.069282,0.0170202,128.742,-92.6411,0.315789,0,avito_dev_director
0.0,-4.60517,0.0905254,0.0748577,1.20928,0.00250941,7.5,5.0,-2.5,0.05,0.714286,3.1616,0.714286,4,0.0516398,0.0296755,145.81,-65.1201,0.210526,0,avito_dev_director
0.0,-4.60517,0.100405,0.109608,0.916025,-0.00368565,7.5,5.0,-2.5,0.14,1.5,2.64569,1.5,3,0.0723418,0.0388695,105.731,0.0,0.157895,0,avito_dev_director
0.11,-2.12026,0.127377,0.0614468,2.07293,-0.0120605,5.0,5.0,0.0,0.2,1.53846,2.15459,1.53846,2,0.0989949,0.0247134,176.803,7.09213,0.894737,0,avito_dev_director
0.0,-4.60517,0.0935336,0.0568794,1.64439,0.00111385,5.0,5.0,0.0,0.2,2.22222,1.30015,2.22222,3,0.0964365,0.00703507,98.044,5.47378,0.947368,0,avito_dev_director
0.0,-4.60517,0.0776271,0.0552741,1.40438,-0.00511724,2.5,2.5,0.0,0.22,1.0,1.14129,1.0,1,0.0,0.00770936,111.959,-65.1603,0.578947,0,avito_dev_director
0.0,-4.60517,0.0532309,0.0937707,0.567664,0.00103196,2.5,5.0,2.5,0.1,1.0,1.03827,1.0,1,0.0,0.00541406,115.38,58.2131,0.526316,0,avito_dev_director
0.0,-4.60517,0.0928871,0.0384637,2.41486,-0.00181345,2.5,10.0,7.5,0.01,1.0,1.0,1.0,1,0.0,0.00934899,109.48,2.30334,0.736842,0,avito_dev_director
